date,airline,source,destination,scheduled_flights,cancelled_flights,flown_flights,avg_fare_inr,on_time_pct,cancellation_rate,route,is_indigo,period
2025-08-05,Air India,DEL,GOI,20,0,20,3172.0,83.8,0.0,DEL-GOI,False,normal
2025-08-05,Air India,BLR,CCU,16,0,16,4090.0,86.1,0.0,BLR-CCU,False,normal
2025-08-05,Air India,BOM,AMD,17,0,17,3996.0,79.2,0.0,BOM-AMD,False,normal
2025-08-05,SpiceJet,DEL,BOM,22,0,22,5589.0,76.5,0.0,DEL-BOM,False,normal
2025-08-05,SpiceJet,DEL,BLR,22,0,22,4491.0,84.1,0.0,DEL-BLR,False,normal
2025-08-05,SpiceJet,BOM,BLR,15,0,15,3721.0,78.3,0.0,BOM-BLR,False,normal
2025-08-05,SpiceJet,DEL,CCU,18,0,18,3658.0,87.8,0.0,DEL-CCU,False,normal
2025-08-05,SpiceJet,BOM,HYD,19,1,18,5304.0,79.1,0.053,BOM-HYD,False,normal
2025-08-05,SpiceJet,DEL,HYD,15,0,15,5543.0,83.4,0.0,DEL-HYD,False,normal
2025-08-05,SpiceJet,BLR,MAA,11,0,11,4996.0,86.5,0.0,BLR-MAA,False,normal
2025-08-05,SpiceJet,DEL,MAA,10,0,10,4915.0,77.5,0.0,DEL-MAA,False,normal
2025-08-05,SpiceJet,BOM,PNQ,14,0,14,4168.0,80.1,0.0,BOM-PNQ,False,normal
2025-08-05,SpiceJet,DEL,GOI,13,0,13,4381.0,91.9,0.0,DEL-GOI,False,normal
2025-08-05,SpiceJet,BLR,CCU,18,0,18,4824.0,87.3,0.0,BLR-CCU,False,normal
2025-08-05,SpiceJet,BOM,AMD,12,0,12,4593.0,90.4,0.0,BOM-AMD,False,normal
2025-08-05,Akasa Air,DEL,BOM,18,0,18,6052.0,93.4,0.0,DEL-BOM,False,normal
2025-08-05,Akasa Air,DEL,BLR,17,0,17,3619.0,80.2,0.0,DEL-BLR,False,normal
2025-08-05,Akasa Air,BOM,BLR,14,0,14,5662.0,82.8,0.0,BOM-BLR,False,normal
2025-08-05,Akasa Air,DEL,CCU,21,0,21,4995.0,84.5,0.0,DEL-CCU,False,normal
2025-08-05,Akasa Air,BOM,HYD,18,1,17,3523.0,92.9,0.056,BOM-HYD,False,normal
2025-08-05,Akasa Air,DEL,HYD,28,0,28,5027.0,81.0,0.0,DEL-HYD,False,normal
2025-08-05,Akasa Air,BLR,MAA,19,1,18,5353.0,77.7,0.053,BLR-MAA,False,normal
2025-08-05,Akasa Air,DEL,MAA,20,0,20,3899.0,82.6,0.0,DEL-MAA,False,normal
2025-08-05,Akasa Air,BOM,PNQ,20,0,20,3239.0,86.1,0.0,BOM-PNQ,False,normal
2025-08-05,Akasa Air,DEL,GOI,20,0,20,4032.0,90.9,0.0,DEL-GOI,False,normal
2025-08-05,Akasa Air,BLR,CCU,14,0,14,6531.0,80.2,0.0,BLR-CCU,False,normal
2025-08-05,Akasa Air,BOM,AMD,18,0,18,5385.0,84.3,0.0,BOM-AMD,False,normal
2025-08-05,Air India Express,DEL,BOM,17,0,17,4179.0,88.3,0.0,DEL-BOM,False,normal
2025-08-05,Air India Express,DEL,BLR,22,0,22,3847.0,79.5,0.0,DEL-BLR,False,normal
2025-08-05,Air India Express,BOM,BLR,17,0,17,5569.0,84.4,0.0,BOM-BLR,False,normal
2025-08-05,Air India Express,DEL,CCU,13,0,13,3782.0,86.2,0.0,DEL-CCU,False,normal
2025-08-05,Air India Express,BOM,HYD,14,0,14,3773.0,93.3,0.0,BOM-HYD,False,normal
2025-08-05,Air India Express,DEL,HYD,18,0,18,4663.0,86.1,0.0,DEL-HYD,False,normal
2025-08-05,Air India Express,BLR,MAA,21,0,21,3983.0,79.2,0.0,BLR-MAA,False,normal
2025-08-05,Air India Express,DEL,MAA,17,1,16,2245.0,90.1,0.059,DEL-MAA,False,normal
2025-08-05,Air India Express,BOM,PNQ,31,0,31,4119.0,83.7,0.0,BOM-PNQ,False,normal
2025-08-05,Air India Express,DEL,GOI,23,1,22,4865.0,88.7,0.043,DEL-GOI,False,normal
2025-08-05,Air India Express,BLR,CCU,21,1,20,4927.0,87.0,0.048,BLR-CCU,False,normal
2025-08-05,Air India Express,BOM,AMD,18,0,18,4183.0,83.2,0.0,BOM-AMD,False,normal
2025-08-06,IndiGo,DEL,BOM,16,0,16,3239.0,87.6,0.0,DEL-BOM,True,normal
2025-08-06,IndiGo,DEL,BLR,19,0,19,4106.0,84.0,0.0,DEL-BLR,True,normal
2025-08-06,IndiGo,BOM,BLR,22,0,22,5246.0,87.1,0.0,BOM-BLR,True,normal
2025-08-06,IndiGo,DEL,CCU,13,1,12,5078.0,88.0,0.077,DEL-CCU,True,normal
2025-08-06,IndiGo,BOM,HYD,23,0,23,4810.0,93.8,0.0,BOM-HYD,True,normal
2025-08-06,IndiGo,DEL,HYD,19,0,19,5651.0,92.9,0.0,DEL-HYD,True,normal
2025-08-06,IndiGo,BLR,MAA,19,0,19,2758.0,83.5,0.0,BLR-MAA,True,normal
2025-08-06,IndiGo,DEL,MAA,19,0,19,3640.0,86.2,0.0,DEL-MAA,True,normal
2025-08-06,IndiGo,BOM,PNQ,15,0,15,4167.0,83.7,0.0,BOM-PNQ,True,normal
2025-08-06,IndiGo,DEL,GOI,14,0,14,4274.0,76.3,0.0,DEL-GOI,True,normal
2025-08-06,IndiGo,BLR,CCU,14,0,14,3523.0,87.9,0.0,BLR-CCU,True,normal
2025-08-06,IndiGo,BOM,AMD,16,0,16,4392.0,80.5,0.0,BOM-AMD,True,normal
2025-08-06,Air India,DEL,BOM,13,0,13,4219.0,82.6,0.0,DEL-BOM,False,normal
2025-08-06,Air India,DEL,BLR,17,0,17,4440.0,88.1,0.0,DEL-BLR,False,normal
2025-08-06,Air India,BOM,BLR,19,0,19,4332.0,85.9,0.0,BOM-BLR,False,normal
2025-08-06,Air India,DEL,CCU,20,0,20,2263.0,80.7,0.0,DEL-CCU,False,normal
2025-08-06,Air India,BOM,HYD,13,0,13,4269.0,88.1,0.0,BOM-HYD,False,normal
2025-08-06,Air India,DEL,HYD,20,0,20,4111.0,85.1,0.0,DEL-HYD,False,normal
2025-08-06,Air India,BLR,MAA,19,0,19,4458.0,85.4,0.0,BLR-MAA,False,normal
2025-08-06,Air India,DEL,MAA,13,0,13,4084.0,73.7,0.0,DEL-MAA,False,normal
2025-08-06,Air India,BOM,PNQ,19,0,19,3275.0,90.1,0.0,BOM-PNQ,False,normal
2025-08-06,Air India,DEL,GOI,22,0,22,3126.0,90.5,0.0,DEL-GOI,False,normal
2025-08-06,Air India,BLR,CCU,16,1,15,3975.0,74.1,0.062,BLR-CCU,False,normal
2025-08-06,Air India,BOM,AMD,19,0,19,5129.0,91.8,0.0,BOM-AMD,False,normal
2025-08-06,SpiceJet,DEL,BOM,16,0,16,4007.0,79.2,0.0,DEL-BOM,False,normal
2025-08-06,SpiceJet,DEL,BLR,20,0,20,2685.0,80.2,0.0,DEL-BLR,False,normal
2025-08-06,SpiceJet,BOM,BLR,20,1,19,3667.0,96.3,0.05,BOM-BLR,False,normal
2025-08-06,SpiceJet,DEL,CCU,13,0,13,4692.0,85.0,0.0,DEL-CCU,False,normal
2025-08-06,SpiceJet,BOM,HYD,17,0,17,3867.0,74.2,0.0,BOM-HYD,False,normal
2025-08-06,SpiceJet,DEL,HYD,24,1,23,4827.0,83.0,0.042,DEL-HYD,False,normal
2025-08-06,SpiceJet,BLR,MAA,19,0,19,4603.0,88.2,0.0,BLR-MAA,False,normal
2025-08-06,SpiceJet,DEL,MAA,13,0,13,4774.0,88.0,0.0,DEL-MAA,False,normal
2025-08-06,SpiceJet,BOM,PNQ,17,0,17,3641.0,77.4,0.0,BOM-PNQ,False,normal
2025-08-06,SpiceJet,DEL,GOI,28,0,28,3235.0,86.4,0.0,DEL-GOI,False,normal
2025-08-06,SpiceJet,BLR,CCU,17,1,16,3943.0,86.8,0.059,BLR-CCU,False,normal
2025-08-06,SpiceJet,BOM,AMD,19,0,19,3781.0,84.4,0.0,BOM-AMD,False,normal
2025-08-06,Akasa Air,DEL,BOM,18,0,18,4621.0,82.8,0.0,DEL-BOM,False,normal
2025-08-06,Akasa Air,DEL,BLR,22,1,21,4539.0,84.8,0.045,DEL-BLR,False,normal
2025-08-06,Akasa Air,BOM,BLR,18,0,18,5336.0,88.8,0.0,BOM-BLR,False,normal
2025-08-06,Akasa Air,DEL,CCU,17,0,17,5150.0,86.3,0.0,DEL-CCU,False,normal
2025-08-06,Akasa Air,BOM,HYD,14,0,14,5220.0,84.2,0.0,BOM-HYD,False,normal
2025-08-06,Akasa Air,DEL,HYD,18,1,17,4183.0,82.7,0.056,DEL-HYD,False,normal
2025-08-06,Akasa Air,BLR,MAA,20,0,20,4566.0,91.9,0.0,BLR-MAA,False,normal
2025-08-06,Akasa Air,DEL,MAA,15,1,14,5058.0,88.1,0.067,DEL-MAA,False,normal
2025-08-06,Akasa Air,BOM,PNQ,16,0,16,4665.0,87.5,0.0,BOM-PNQ,False,normal
2025-08-06,Akasa Air,DEL,GOI,21,0,21,4516.0,91.4,0.0,DEL-GOI,False,normal
2025-08-06,Akasa Air,BLR,CCU,12,0,12,3530.0,83.9,0.0,BLR-CCU,False,normal
2025-08-06,Akasa Air,BOM,AMD,26,1,25,2496.0,86.3,0.038,BOM-AMD,False,normal
2025-08-06,Air India Express,DEL,BOM,11,0,11,5044.0,84.0,0.0,DEL-BOM,False,normal
2025-08-06,Air India Express,DEL,BLR,16,0,16,4947.0,83.8,0.0,DEL-BLR,False,normal
2025-08-06,Air India Express,BOM,BLR,16,1,15,3085.0,75.1,0.062,BOM-BLR,False,normal
2025-08-06,Air India Express,DEL,CCU,20,1,19,1800.0,86.1,0.05,DEL-CCU,False,normal
2025-08-06,Air India Express,BOM,HYD,19,0,19,3758.0,90.1,0.0,BOM-HYD,False,normal
2025-08-06,Air India Express,DEL,HYD,22,0,22,4553.0,81.9,0.0,DEL-HYD,False,normal
2025-08-06,Air India Express,BLR,MAA,15,0,15,3832.0,81.2,0.0,BLR-MAA,False,normal
2025-08-06,Air India Express,DEL,MAA,15,0,15,4943.0,79.8,0.0,DEL-MAA,False,normal
2025-08-06,Air India Express,BOM,PNQ,16,0,16,3463.0,91.2,0.0,BOM-PNQ,False,normal
2025-08-06,Air India Express,DEL,GOI,23,1,22,4551.0,84.4,0.043,DEL-GOI,False,normal
2025-08-06,Air India Express,BLR,CCU,12,0,12,4079.0,88.1,0.0,BLR-CCU,False,normal
2025-08-06,Air India Express,BOM,AMD,20,0,20,4754.0,92.2,0.0,BOM-AMD,False,normal
2025-08-07,IndiGo,DEL,BOM,27,0,27,2133.0,76.6,0.0,DEL-BOM,True,normal
2025-08-07,IndiGo,DEL,BLR,17,1,16,4760.0,78.2,0.059,DEL-BLR,True,normal
2025-08-07,IndiGo,BOM,BLR,18,0,18,3235.0,80.5,0.0,BOM-BLR,True,normal
2025-08-07,IndiGo,DEL,CCU,20,0,20,3130.0,94.9,0.0,DEL-CCU,True,normal
2025-08-07,IndiGo,BOM,HYD,20,0,20,4743.0,74.5,0.0,BOM-HYD,True,normal
2025-08-07,IndiGo,DEL,HYD,22,0,22,3994.0,79.0,0.0,DEL-HYD,True,normal
2025-08-07,IndiGo,BLR,MAA,18,0,18,4906.0,88.2,0.0,BLR-MAA,True,normal
2025-08-07,IndiGo,DEL,MAA,18,0,18,4844.0,89.3,0.0,DEL-MAA,True,normal
2025-08-07,IndiGo,BOM,PNQ,13,0,13,4733.0,90.9,0.0,BOM-PNQ,True,normal
2025-08-07,IndiGo,DEL,GOI,18,0,18,4348.0,85.3,0.0,DEL-GOI,True,normal
2025-08-07,IndiGo,BLR,CCU,22,1,21,4420.0,71.4,0.045,BLR-CCU,True,normal
2025-08-07,IndiGo,BOM,AMD,16,0,16,4107.0,75.1,0.0,BOM-AMD,True,normal
2025-08-07,Air India,DEL,BOM,21,1,20,4408.0,83.8,0.048,DEL-BOM,False,normal
2025-08-07,Air India,DEL,BLR,15,0,15,5353.0,88.3,0.0,DEL-BLR,False,normal
2025-08-07,Air India,BOM,BLR,19,0,19,5226.0,78.0,0.0,BOM-BLR,False,normal
2025-08-07,Air India,DEL,CCU,16,0,16,5089.0,84.5,0.0,DEL-CCU,False,normal
2025-08-07,Air India,BOM,HYD,20,0,20,6081.0,85.2,0.0,BOM-HYD,False,normal
2025-08-07,Air India,DEL,HYD,15,0,15,4029.0,82.9,0.0,DEL-HYD,False,normal
2025-08-07,Air India,BLR,MAA,22,0,22,5580.0,83.8,0.0,BLR-MAA,False,normal
2025-08-07,Air India,DEL,MAA,14,0,14,3814.0,88.5,0.0,DEL-MAA,False,normal
2025-08-07,Air India,BOM,PNQ,27,0,27,4616.0,80.7,0.0,BOM-PNQ,False,normal
2025-08-07,Air India,DEL,GOI,14,1,13,4583.0,85.1,0.071,DEL-GOI,False,normal
2025-08-07,Air India,BLR,CCU,21,0,21,4028.0,93.4,0.0,BLR-CCU,False,normal
2025-08-07,Air India,BOM,AMD,14,0,14,3918.0,85.0,0.0,BOM-AMD,False,normal
2025-08-07,SpiceJet,DEL,BOM,25,0,25,4744.0,87.8,0.0,DEL-BOM,False,normal
2025-08-07,SpiceJet,DEL,BLR,12,0,12,6090.0,83.5,0.0,DEL-BLR,False,normal
2025-08-07,SpiceJet,BOM,BLR,13,2,11,4037.0,76.9,0.154,BOM-BLR,False,normal
2025-08-07,SpiceJet,DEL,CCU,26,0,26,3584.0,89.7,0.0,DEL-CCU,False,normal
2025-08-07,SpiceJet,BOM,HYD,19,0,19,4858.0,75.8,0.0,BOM-HYD,False,normal
2025-08-07,SpiceJet,DEL,HYD,8,0,8,3834.0,89.1,0.0,DEL-HYD,False,normal
2025-08-07,SpiceJet,BLR,MAA,26,0,26,2792.0,80.2,0.0,BLR-MAA,False,normal
2025-08-07,SpiceJet,DEL,MAA,16,1,15,4030.0,90.5,0.062,DEL-MAA,False,normal
2025-08-07,SpiceJet,BOM,PNQ,21,0,21,4189.0,81.7,0.0,BOM-PNQ,False,normal
2025-08-07,SpiceJet,DEL,GOI,23,0,23,1856.0,86.2,0.0,DEL-GOI,False,normal
2025-08-07,SpiceJet,BLR,CCU,16,0,16,5273.0,85.7,0.0,BLR-CCU,False,normal
2025-08-07,SpiceJet,BOM,AMD,15,0,15,4513.0,82.1,0.0,BOM-AMD,False,normal
2025-08-07,Akasa Air,DEL,BOM,18,0,18,3223.0,92.3,0.0,DEL-BOM,False,normal
2025-08-07,Akasa Air,DEL,BLR,22,0,22,5275.0,79.1,0.0,DEL-BLR,False,normal
2025-08-07,Akasa Air,BOM,BLR,22,1,21,3974.0,93.8,0.045,BOM-BLR,False,normal
2025-08-07,Akasa Air,DEL,CCU,20,0,20,3453.0,88.1,0.0,DEL-CCU,False,normal
2025-08-07,Akasa Air,BOM,HYD,21,0,21,2847.0,90.8,0.0,BOM-HYD,False,normal
2025-08-07,Akasa Air,DEL,HYD,12,0,12,4746.0,83.9,0.0,DEL-HYD,False,normal
2025-08-07,Akasa Air,BLR,MAA,22,1,21,5816.0,91.5,0.045,BLR-MAA,False,normal
2025-08-07,Akasa Air,DEL,MAA,23,1,22,3698.0,78.4,0.043,DEL-MAA,False,normal
2025-08-07,Akasa Air,BOM,PNQ,21,0,21,4802.0,87.7,0.0,BOM-PNQ,False,normal
2025-08-07,Akasa Air,DEL,GOI,21,0,21,2834.0,82.9,0.0,DEL-GOI,False,normal
2025-08-07,Akasa Air,BLR,CCU,20,0,20,4245.0,95.9,0.0,BLR-CCU,False,normal
2025-08-07,Akasa Air,BOM,AMD,23,1,22,2262.0,91.6,0.043,BOM-AMD,False,normal
2025-08-07,Air India Express,DEL,BOM,13,0,13,3847.0,81.1,0.0,DEL-BOM,False,normal
2025-08-07,Air India Express,DEL,BLR,19,1,18,3868.0,85.9,0.053,DEL-BLR,False,normal
2025-08-07,Air India Express,BOM,BLR,18,0,18,2983.0,92.3,0.0,BOM-BLR,False,normal
2025-08-07,Air India Express,DEL,CCU,17,0,17,3718.0,74.8,0.0,DEL-CCU,False,normal
2025-08-07,Air India Express,BOM,HYD,20,1,19,3707.0,93.3,0.05,BOM-HYD,False,normal
2025-08-07,Air India Express,DEL,HYD,19,0,19,3828.0,86.6,0.0,DEL-HYD,False,normal
2025-08-07,Air India Express,BLR,MAA,15,0,15,4156.0,77.0,0.0,BLR-MAA,False,normal
2025-08-07,Air India Express,DEL,MAA,29,0,29,5001.0,91.2,0.0,DEL-MAA,False,normal
2025-08-07,Air India Express,BOM,PNQ,17,0,17,3615.0,74.5,0.0,BOM-PNQ,False,normal
2025-08-07,Air India Express,DEL,GOI,15,1,14,3550.0,86.1,0.067,DEL-GOI,False,normal
2025-08-07,Air India Express,BLR,CCU,16,0,16,5406.0,92.1,0.0,BLR-CCU,False,normal
2025-08-07,Air India Express,BOM,AMD,19,0,19,5116.0,86.6,0.0,BOM-AMD,False,normal
2025-08-08,IndiGo,DEL,BOM,26,0,26,4507.0,95.0,0.0,DEL-BOM,True,normal
2025-08-08,IndiGo,DEL,BLR,20,0,20,2822.0,88.1,0.0,DEL-BLR,True,normal
2025-08-08,IndiGo,BOM,BLR,17,2,15,3282.0,79.8,0.118,BOM-BLR,True,normal
2025-08-08,IndiGo,DEL,CCU,17,0,17,5775.0,93.3,0.0,DEL-CCU,True,normal
2025-08-08,IndiGo,BOM,HYD,20,0,20,4437.0,87.2,0.0,BOM-HYD,True,normal
2025-08-08,IndiGo,DEL,HYD,14,0,14,4140.0,80.7,0.0,DEL-HYD,True,normal
2025-08-08,IndiGo,BLR,MAA,21,1,20,4415.0,87.4,0.048,BLR-MAA,True,normal
2025-08-08,IndiGo,DEL,MAA,18,0,18,4982.0,90.3,0.0,DEL-MAA,True,normal
2025-08-08,IndiGo,BOM,PNQ,18,0,18,4012.0,74.7,0.0,BOM-PNQ,True,normal
2025-08-08,IndiGo,DEL,GOI,16,0,16,3992.0,93.7,0.0,DEL-GOI,True,normal
2025-08-08,IndiGo,BLR,CCU,19,0,19,5747.0,88.2,0.0,BLR-CCU,True,normal
2025-08-08,IndiGo,BOM,AMD,15,0,15,4223.0,73.5,0.0,BOM-AMD,True,normal
2025-08-08,Air India,DEL,BOM,10,0,10,5499.0,80.8,0.0,DEL-BOM,False,normal
2025-08-08,Air India,DEL,BLR,14,0,14,4911.0,87.0,0.0,DEL-BLR,False,normal
2025-08-08,Air India,BOM,BLR,22,0,22,3649.0,85.6,0.0,BOM-BLR,False,normal
2025-08-08,Air India,DEL,CCU,18,0,18,4634.0,88.3,0.0,DEL-CCU,False,normal
2025-08-08,Air India,BOM,HYD,16,0,16,4495.0,89.2,0.0,BOM-HYD,False,normal
2025-08-08,Air India,DEL,HYD,23,0,23,4358.0,99.0,0.0,DEL-HYD,False,normal
2025-08-08,Air India,BLR,MAA,17,0,17,3366.0,78.8,0.0,BLR-MAA,False,normal
2025-08-08,Air India,DEL,MAA,13,0,13,5078.0,90.5,0.0,DEL-MAA,False,normal
2025-08-08,Air India,BOM,PNQ,18,0,18,3067.0,85.6,0.0,BOM-PNQ,False,normal
2025-08-08,Air India,DEL,GOI,19,0,19,2960.0,81.6,0.0,DEL-GOI,False,normal
2025-08-08,Air India,BLR,CCU,19,0,19,2508.0,91.5,0.0,BLR-CCU,False,normal
2025-08-08,Air India,BOM,AMD,14,0,14,4495.0,90.5,0.0,BOM-AMD,False,normal
2025-08-08,SpiceJet,DEL,BOM,18,0,18,4430.0,87.6,0.0,DEL-BOM,False,normal
2025-08-08,SpiceJet,DEL,BLR,14,0,14,4234.0,76.3,0.0,DEL-BLR,False,normal
2025-08-08,SpiceJet,BOM,BLR,17,0,17,3199.0,78.4,0.0,BOM-BLR,False,normal
2025-08-08,SpiceJet,DEL,CCU,18,1,17,4152.0,92.3,0.056,DEL-CCU,False,normal
2025-08-08,SpiceJet,BOM,HYD,16,0,16,4017.0,84.5,0.0,BOM-HYD,False,normal
2025-08-08,SpiceJet,DEL,HYD,11,0,11,4161.0,85.3,0.0,DEL-HYD,False,normal
2025-08-08,SpiceJet,BLR,MAA,17,0,17,4390.0,83.2,0.0,BLR-MAA,False,normal
2025-08-08,SpiceJet,DEL,MAA,16,0,16,3638.0,83.9,0.0,DEL-MAA,False,normal
2025-08-08,SpiceJet,BOM,PNQ,16,0,16,5347.0,83.7,0.0,BOM-PNQ,False,normal
2025-08-08,SpiceJet,DEL,GOI,21,0,21,4612.0,93.7,0.0,DEL-GOI,False,normal
2025-08-08,SpiceJet,BLR,CCU,21,0,21,5469.0,91.4,0.0,BLR-CCU,False,normal
2025-08-08,SpiceJet,BOM,AMD,21,0,21,4467.0,87.8,0.0,BOM-AMD,False,normal
2025-08-08,Akasa Air,DEL,BOM,19,0,19,5047.0,84.4,0.0,DEL-BOM,False,normal
2025-08-08,Akasa Air,DEL,BLR,20,0,20,3219.0,80.3,0.0,DEL-BLR,False,normal
2025-08-08,Akasa Air,BOM,BLR,14,0,14,5012.0,86.3,0.0,BOM-BLR,False,normal
2025-08-08,Akasa Air,DEL,CCU,17,0,17,3608.0,90.1,0.0,DEL-CCU,False,normal
2025-08-08,Akasa Air,BOM,HYD,20,0,20,4698.0,80.1,0.0,BOM-HYD,False,normal
2025-08-08,Akasa Air,DEL,HYD,20,0,20,4963.0,77.6,0.0,DEL-HYD,False,normal
2025-08-08,Akasa Air,BLR,MAA,21,0,21,3715.0,82.2,0.0,BLR-MAA,False,normal
2025-08-08,Akasa Air,DEL,MAA,15,1,14,4515.0,75.6,0.067,DEL-MAA,False,normal
2025-08-08,Akasa Air,BOM,PNQ,16,1,15,4859.0,82.2,0.062,BOM-PNQ,False,normal
2025-08-08,Akasa Air,DEL,GOI,19,0,19,4881.0,88.7,0.0,DEL-GOI,False,normal
2025-08-08,Akasa Air,BLR,CCU,15,0,15,3980.0,92.3,0.0,BLR-CCU,False,normal
2025-08-08,Akasa Air,BOM,AMD,19,0,19,4760.0,93.0,0.0,BOM-AMD,False,normal
2025-08-08,Air India Express,DEL,BOM,21,0,21,5182.0,90.8,0.0,DEL-BOM,False,normal
2025-08-08,Air India Express,DEL,BLR,19,2,17,3884.0,94.4,0.105,DEL-BLR,False,normal
2025-08-08,Air India Express,BOM,BLR,20,1,19,2941.0,83.8,0.05,BOM-BLR,False,normal
2025-08-08,Air India Express,DEL,CCU,18,2,16,4763.0,90.3,0.111,DEL-CCU,False,normal
2025-08-08,Air India Express,BOM,HYD,19,0,19,3745.0,88.3,0.0,BOM-HYD,False,normal
2025-08-08,Air India Express,DEL,HYD,14,0,14,5110.0,93.0,0.0,DEL-HYD,False,normal
2025-08-08,Air India Express,BLR,MAA,15,0,15,5717.0,82.6,0.0,BLR-MAA,False,normal
2025-08-08,Air India Express,DEL,MAA,14,0,14,5599.0,90.1,0.0,DEL-MAA,False,normal
2025-08-08,Air India Express,BOM,PNQ,27,0,27,3933.0,75.1,0.0,BOM-PNQ,False,normal
2025-08-08,Air India Express,DEL,GOI,24,0,24,3781.0,84.1,0.0,DEL-GOI,False,normal
2025-08-08,Air India Express,BLR,CCU,12,0,12,4760.0,84.0,0.0,BLR-CCU,False,normal
2025-08-08,Air India Express,BOM,AMD,21,1,20,4428.0,89.9,0.048,BOM-AMD,False,normal
2025-08-09,IndiGo,DEL,BOM,22,2,20,4023.0,87.1,0.091,DEL-BOM,True,normal
2025-08-09,IndiGo,DEL,BLR,25,0,25,4041.0,75.7,0.0,DEL-BLR,True,normal
2025-08-09,IndiGo,BOM,BLR,15,1,14,3983.0,74.8,0.067,BOM-BLR,True,normal
2025-08-09,IndiGo,DEL,CCU,22,0,22,3762.0,82.9,0.0,DEL-CCU,True,normal
2025-08-09,IndiGo,BOM,HYD,15,0,15,4363.0,82.7,0.0,BOM-HYD,True,normal
2025-08-09,IndiGo,DEL,HYD,16,0,16,4172.0,79.9,0.0,DEL-HYD,True,normal
2025-08-09,IndiGo,BLR,MAA,16,0,16,4471.0,78.0,0.0,BLR-MAA,True,normal
2025-08-09,IndiGo,DEL,MAA,19,0,19,4127.0,80.0,0.0,DEL-MAA,True,normal
2025-08-09,IndiGo,BOM,PNQ,16,0,16,3628.0,88.3,0.0,BOM-PNQ,True,normal
2025-08-09,IndiGo,DEL,GOI,20,1,19,4554.0,73.4,0.05,DEL-GOI,True,normal
2025-08-09,IndiGo,BLR,CCU,23,1,22,2935.0,65.1,0.043,BLR-CCU,True,normal
2025-08-09,IndiGo,BOM,AMD,22,1,21,2667.0,79.5,0.045,BOM-AMD,True,normal
2025-08-09,Air India,DEL,BOM,17,1,16,3930.0,86.6,0.059,DEL-BOM,False,normal
2025-08-09,Air India,DEL,BLR,19,0,19,4466.0,75.9,0.0,DEL-BLR,False,normal
2025-08-09,Air India,BOM,BLR,16,0,16,3212.0,79.5,0.0,BOM-BLR,False,normal
2025-08-09,Air India,DEL,CCU,14,0,14,3206.0,86.3,0.0,DEL-CCU,False,normal
2025-08-09,Air India,BOM,HYD,16,0,16,3993.0,87.4,0.0,BOM-HYD,False,normal
2025-08-09,Air India,DEL,HYD,14,0,14,4568.0,83.2,0.0,DEL-HYD,False,normal
2025-08-09,Air India,BLR,MAA,15,0,15,5306.0,84.1,0.0,BLR-MAA,False,normal
2025-08-09,Air India,DEL,MAA,16,0,16,3357.0,81.0,0.0,DEL-MAA,False,normal
2025-08-09,Air India,BOM,PNQ,15,0,15,2291.0,84.7,0.0,BOM-PNQ,False,normal
2025-08-09,Air India,DEL,GOI,17,2,15,3726.0,93.3,0.118,DEL-GOI,False,normal
2025-08-09,Air India,BLR,CCU,22,0,22,2282.0,85.1,0.0,BLR-CCU,False,normal
2025-08-09,Air India,BOM,AMD,18,0,18,2324.0,95.3,0.0,BOM-AMD,False,normal
2025-08-09,SpiceJet,DEL,BOM,22,0,22,3818.0,86.5,0.0,DEL-BOM,False,normal
2025-08-09,SpiceJet,DEL,BLR,15,0,15,3795.0,92.5,0.0,DEL-BLR,False,normal
2025-08-09,SpiceJet,BOM,BLR,21,0,21,4882.0,89.5,0.0,BOM-BLR,False,normal
2025-08-09,SpiceJet,DEL,CCU,17,0,17,4288.0,92.8,0.0,DEL-CCU,False,normal
2025-08-09,SpiceJet,BOM,HYD,21,1,20,4142.0,88.0,0.048,BOM-HYD,False,normal
2025-08-09,SpiceJet,DEL,HYD,15,0,15,4982.0,82.3,0.0,DEL-HYD,False,normal
2025-08-09,SpiceJet,BLR,MAA,21,2,19,5525.0,78.5,0.095,BLR-MAA,False,normal
2025-08-09,SpiceJet,DEL,MAA,11,0,11,5097.0,82.2,0.0,DEL-MAA,False,normal
2025-08-09,SpiceJet,BOM,PNQ,25,0,25,4029.0,78.4,0.0,BOM-PNQ,False,normal
2025-08-09,SpiceJet,DEL,GOI,18,0,18,5285.0,89.7,0.0,DEL-GOI,False,normal
2025-08-09,SpiceJet,BLR,CCU,21,0,21,5773.0,83.4,0.0,BLR-CCU,False,normal
2025-08-09,SpiceJet,BOM,AMD,20,0,20,3724.0,78.7,0.0,BOM-AMD,False,normal
2025-08-09,Akasa Air,DEL,BOM,17,0,17,3687.0,84.6,0.0,DEL-BOM,False,normal
2025-08-09,Akasa Air,DEL,BLR,16,0,16,5020.0,85.6,0.0,DEL-BLR,False,normal
2025-08-09,Akasa Air,BOM,BLR,16,0,16,4380.0,96.5,0.0,BOM-BLR,False,normal
2025-08-09,Akasa Air,DEL,CCU,24,0,24,4090.0,85.6,0.0,DEL-CCU,False,normal
2025-08-09,Akasa Air,BOM,HYD,19,0,19,4742.0,87.5,0.0,BOM-HYD,False,normal
2025-08-09,Akasa Air,DEL,HYD,12,0,12,4501.0,84.1,0.0,DEL-HYD,False,normal
